barcode,category,categoryCode,name,topBrand,brandCode,id,cpg_type,cpg_id
511111506195,Frozen,FROZEN,Launch Box,,LAUNCH BOX,5db9e8db1dda2c3e1416aea1,Cogs,559c2234e4b06aca36af13c6
511111101949,Frozen,FROZEN,Poppers,0.0,,57ebc2bde4b0ac389136a348,Cogs,559c2234e4b06aca36af13c6
511111600565,Beauty,BEAUTY,SIMPLE,0.0,SIMPLE,5a02196ce4b00efe02b02a5a,Cogs,5332f5f6e4b03c9a25efd0b4
511111600077,Beauty & Personal Care,BEAUTY_AND_PERSONAL_CARE,Salon Selectives,,SALON SELECTIVES,5a5d2bcbe4b0db471c2d0435,Cogs,53e10d6368abd3c7065097cc
511111802358,Dairy,DAIRY,Cracker Barrel Cheese,0.0,CRACKER BARREL,57d9580ee4b0ac389136a2b6,Cogs,559c2234e4b06aca36af13c6
511111404729,Baby,BABY,Huggies Little Swimmers,0.0,HUGGIES LITTLE SWIMMERS,5c112616315a241ba1716511,Cogs,550b2565e4b001d5e9e4146f
511111315674,Baking,BAKING,test brand @1598042673502,,TEST BRANDCODE @1598042673502,5f403231be37ce5f78d9ed17,Cogs,5f403231be37ce5f78d9ed14
511111918202,Baking,BAKING,test brand @1607707830173,0.0,TEST BRANDCODE @1607707830173,5fd3acb6be37ce0d9386bb42,Cogs,5fd3acb5be37ce0d9386bb3e
511111406136,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Blasted Shreds™,,SHREDS,5db20be5a60b87376833e366,Cogs,5332f5f3e4b03c9a25efd0ae
511111605546,Snacks,SNACKS,Baken-Ets,,BAKEN ETS,5d9d08d1a60b87376833e348,Cogs,5332f5fbe4b03c9a25efd0ba
511111306009,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Honey Nut Cheerios™,,HONEY NUT CHEERIOS,5daf54491dda2c3e1416ae97,Cogs,5332f5f3e4b03c9a25efd0ae
511111003809,unknown,UNKNOWN,Johnsonville,,JOHNSONVILLE,5332f734e4b03c9a25efd103,Cpgs,5332f734e4b03c9a25efd104
511111302858,unknown,UNKNOWN,Tombstone,,TOMBSTONE,53501d29b9237fd7718f9e15,Cpgs,5332fa58e4b03c9a25efd215
511111903628,unknown,UNKNOWN,Chex,,CHEX,5332f775e4b03c9a25efd128,Cpgs,5332f5f3e4b03c9a25efd0ae
511111415411,Baking,BAKING,test brand @1597527918397,,TEST BRAND @1597527918397,5f38576ebe37ce5178517acb,Cogs,5f38576ebe37ce5178517aca
511111806899,Baby,BABY,DASH-2249 1 brand 1,1.0,DASH-2249 1 BRAND 1,5c76dd4d95144c5375687b52,Cogs,5c76dd1095144c5375687b51
511111301745,Snacks,SNACKS,Cracker Jack,1.0,CRACKER JACK,585a964ce4b03e62d1ce0e7a,Cogs,5332f5fbe4b03c9a25efd0ba
511111316558,Baby,BABY,Gerber Good Start,,GERBER GOOD START,5f59002dbe37ce21f1287c10,Cogs,5f58fa84be37ce21f1287c0f
511111915843,Baking,BAKING,test brand @1598554813654,,TEST BRANDCODE @1598554813654,5f4802bdbe37ce0c8303373e,Cogs,5f4802bdbe37ce0c8303373c
511111016069,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598635436505,,TEST BRANDCODE @1598635436505,5f493dacbe37ce64d0ae36bf,Cogs,5332fa12e4b03c9a25efd1e7
511111315445,Baking,BAKING,test brand @1597527951436,,TEST BRANDCODE @1597527951436,5f38578fbe37ce5178517ad6,Cogs,5f38578fbe37ce5178517ad3
511111502937,unknown,UNKNOWN,Fresca,,FRESCA,5332fa7be4b03c9a25efd22c,Cpgs,5332f5ebe4b03c9a25efd0a8
511111304982,Magazines,MAGAZINES,Better Homes & Gardens Magazine,,BETTER HOMES & GARDENS,5d6412e9a3a018514994f426,Cogs,5d5d4fd16d5f3b23d1bc7905
511111303459,unknown,UNKNOWN,Bud Light Platinum,,BUD LIGHT PLATINUM,5332f7b4e4b03c9a25efd140,Cpgs,5332f7a7e4b03c9a25efd134
511111017738,Grocery,GROCERY,Bimbo,0.0,BIMBO,5fb821d1be37ce522e165cde,Cogs,5fb6b608be37ce522e165cb9
511111402756,unknown,UNKNOWN,Fetch Rewards,,FETCH REWARDS,5457a0cde4b05a46170caebc,Cpgs,53e10d6368abd3c7065097cc
511111403357,Beer Wine Spirits,BEER_WINE_SPIRITS,Leinenkugel's,0.0,LEINENKUGEL'S,5332f7f5e4b03c9a25efd163,Cogs,5332f709e4b03c9a25efd0f1
511111016571,Baby,BABY,Nestle NAN,,NESTLE NAN,5f590184be37ce21f1287c12,Cogs,5f58fa84be37ce21f1287c0f
511111815662,Baking,BAKING,test brand @1598042673466,,TEST BRANDCODE @1598042673466,5f403231be37ce5f78d9ed16,Cogs,5f403231be37ce5f78d9ed14
511111102106,Baking,BAKING,Jet-Puffed,0.0,JET-PUFFED,57ebc01fe4b0ac389136a337,Cogs,559c2234e4b06aca36af13c6
511111616818,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644882548,,TEST BRANDCODE @1601644882548,5f772952be37ce6b592e90d6,Cogs,5332fa12e4b03c9a25efd1e7
511111915287,Magazines,MAGAZINES,Health Magazine,,HEALTH,5f298852be37ce7958c5952d,Cogs,5d66b9dcee7f2d201c7281cd
511111902027,Dairy,DAIRY,Kraft Singles,0.0,,57ebc144e4b0ac389136a33f,Cogs,559c2234e4b06aca36af13c6
511111016786,Baking,BAKING,test brand @1601644882019,,TEST BRANDCODE @1601644882019,5f772952be37ce6b592e90d3,Cogs,5f772951be37ce6b592e90d1
511111002925,unknown,UNKNOWN,Diet Coke Lime,,DIET COKE LIME,5332fa7ce4b03c9a25efd22d,Cpgs,5332f5ebe4b03c9a25efd0a8
511111416739,Baking,BAKING,test brand @1601644363876,,TEST BRANDCODE @1601644363876,5f77274bbe37ce6b592e90bd,Cogs,5f77274bbe37ce6b592e90b9
511111315162,Baking,BAKING,test brand @1595531362667,,TEST BRAND @1595531362667,5f19e062be37ce33f74a1675,Cogs,5f19e062be37ce33f74a1674
511111705444,Magazines,MAGAZINES,Rolling Stone Special Collectors Edition Magazine,,511111705444,5d66def56d5f3b6188d4f051,Cogs,5d5d4fd16d5f3b23d1bc7905
511111800439,Snacks,SNACKS,MUNCHIES,,MUNCHIES,5a5d1a67e4b06ba572cf2499,Cogs,5332f5fbe4b03c9a25efd0ba
511111605775,Health & Wellness,HEALTH_AND_WELLNESS,ONE A DAY® 50+,,511111605775,5da608c91dda2c3e1416ae8d,Cogs,53e10d6368abd3c7065097cc
511111618010,Baking,BAKING,test brand @1607463684816,0.0,TEST BRANDCODE @1607463684816,5fcff304be37ce6d53dfc687,Cogs,5fcff304be37ce6d53dfc683
511111916000,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598633694347,,TEST BRANDCODE @1598633694347,5f4936debe37ce52f8314fdf,Cogs,5332fa12e4b03c9a25efd1e7
511111215776,Baking,BAKING,test brand @1598296704638,,TEST BRANDCODE @1598296704639,5f441280be37ce5dbe9b7c7e,Cogs,5f441280be37ce5dbe9b7c7d
511111205890,Snacks,SNACKS,Annie's Homegrown,,ANNIE'S,5daf329ca60b87376833e35a,Cogs,53e10d6368abd3c7065097cc
511111416388,Baking,BAKING,test brand @1598881562991,,TEST BRANDCODE @1598881562991,5f4cff1ba475f1050a66b568,Cogs,5f4cff1aa475f1050a66b566
511111816331,Baking,BAKING,test brand @1598813526656,,TEST BRANDCODE @1598813526656,5f4bf556be37ce0b4491554b,Cogs,5f4bf556be37ce0b44915549
511111606147,Health & Wellness,HEALTHY_AND_WELLNESS,Midol® ,,MIDOL,5db6fb28a60b87376833e367,Cogs,5d9b4f591dda2c6225a284aa
511111515470,Baking,BAKING,test brand @1597861699811,,TEST BRAND @1597861699811,5f3d6f43be37ce4ddbb1bb39,Cogs,5f3d6f43be37ce4ddbb1bb38
511111604808,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Twisted Ranch,,TWISTED RANCH,5cdacf1c166eb33eb7ce0fa9,Cogs,559c2234e4b06aca36af13c6
511111602835,unknown,UNKNOWN,Jacks,,JACKS,53501d29b9237fd7718f9e17,Cpgs,5332fa58e4b03c9a25efd215
511111904458,Snacks,SNACKS,Emerald,0.0,EMERALD,5afda00ce4b0c11cfecd49f4,Cogs,53e10d6368abd3c7065097cc
511111216377,Baking,BAKING,test brand @1598881562499,,TEST BRANDCODE @1598881562500,5f4cff1aa475f1050a66b567,Cogs,5f4cff1aa475f1050a66b566
511111303176,unknown,UNKNOWN,Froot Loops,,FROOT LOOPS,5332f9fde4b03c9a25efd1cf,Cpgs,5332f5f2e4b03c9a25efd0aa
511111216216,Baking,BAKING,test brand @1598711015538,,TEST BRANDCODE @1598711015538,5f4a64e7be37ce17d23b317b,Cogs,5f4a64e7be37ce17d23b3178
511111306160,Beverages,BEVERAGES,Hershey's Hot Cocoa Mix,,HERSHEYS HOT COCOA,5db77f7aa60b87376833e368,Cogs,559c2234e4b06aca36af13c6
511111700746,Beverages,BEVERAGES,PG TIPS,,PG TIPS,592486bee410d61fcea3d135,Cogs,5332f5f6e4b03c9a25efd0b4
511111501268,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Quaker Puffed,0.0,,58861c7f4e8d0d20bc42c4fd,Cogs,5332f5fbe4b03c9a25efd0ba
511111300427,Snacks,SNACKS,MUNCHOS,,MUNCHOS,5a5d1a8ce4b0db471c2d0420,Cogs,5332f5fbe4b03c9a25efd0ba
511111202004,Deli,DELI,Lunchables,0.0,LUNCHABLES,57ebc15fe4b0ac389136a342,Cogs,559c2234e4b06aca36af13c6
511111603207,unknown,UNKNOWN,Nutri-Grain,,NUTRI-GRAIN,5332f9fce4b03c9a25efd1cc,Cpgs,5332f5f2e4b03c9a25efd0aa
511111702504,unknown,UNKNOWN,Leffe,,LEFFE,57c08250e4b0718ff5fcb033,Cpgs,5332f7a7e4b03c9a25efd134
511111015253,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,WOOLITE®,,WOOLITE,5f21c99dbe37ce7958c5952a,Cogs,5f10c05cbe37ce238c6cabaf
511111104971,Magazines,MAGAZINES,Travel and Leisure Magazine,,511111104971,5d6412d36d5f3b23d1bc7908,Cogs,5d5d4fd16d5f3b23d1bc7905
511111704652,Baby,BABY,Huggies,0.0,HUGGIES,5bd2011f90fa074576779a17,Cogs,550b2565e4b001d5e9e4146f
511111116196,Baking,BAKING,test brand @1598711015353,,TEST BRANDCODE @1598711015353,5f4a64e7be37ce17d23b3179,Cogs,5f4a64e7be37ce17d23b3178
511111302902,unknown,UNKNOWN,Sprite Zero,,SPRITE ZERO,5332fa7de4b03c9a25efd22f,Cpgs,5332f5ebe4b03c9a25efd0a8
511111117353,Candy & Sweets,CANDY_AND_SWEETS,test brand @1605535021531,0.0,TEST BRANDCODE @1605535021531,5fb2852dbe37ce522e165cb3,Cogs,5332fa12e4b03c9a25efd1e7
511111004073,Snacks,SNACKS,Bisca,0.0,BISCA,5a8c2e5ee4b0ccf165fac9e1,Cogs,5a734034e4b0d58f376be874
511111516408,Baking,BAKING,test brand @1598881563900,,TEST BRANDCODE @1598881563900,5f4cff1ca475f1050a66b56a,Cogs,5f4cff1aa475f1050a66b566
511111116967,Baking,BAKING,test brand @1601939762909,,TEST BRANDCODE @1601939762909,5f7ba932be37ce2f290fb253,Cogs,5f7ba932be37ce2f290fb251
511111901372,Beer Wine Spirits,BEER_WINE_SPIRITS,Peroni Italy,0.0,PERONI,58861c7e4e8d0d20bc42c4e9,Cogs,5332f709e4b03c9a25efd0f1
511111115878,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598554814581,,TEST BRANDCODE @1598554814581,5f4802bebe37ce0c83033741,Cogs,5332fa12e4b03c9a25efd1e7
511111403074,unknown,UNKNOWN,Orv's,,ORV'S,5332fa67e4b03c9a25efd216,Cpgs,5332fa12e4b03c9a25efd1e7
511111002710,unknown,UNKNOWN,RPs,,RPS,55a41a9de4b0d0a65b3692ed,Cpgs,55a41a91e4b0d0a65b3692ec
511111917991,Baking,BAKING,test brand @1607463684722,0.0,TEST BRANDCODE @1607463684722,5fcff304be37ce6d53dfc685,Cogs,5fcff304be37ce6d53dfc683
511111106203,Snacks,SNACKS,Fruit Gushers™,,BETTY CROCKER GUSHERS,5db9f8c5a60b87376833e36a,Cogs,5332f5f3e4b03c9a25efd0ae
511111603597,unknown,UNKNOWN,Bugles,,BUGLES,5332f789e4b03c9a25efd12c,Cpgs,5332f5f3e4b03c9a25efd0ae
511111515524,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597861701615,,TEST BRANDCODE @1597861701615,5f3d6f45be37ce4ddbb1bb3f,Cogs,5332fa12e4b03c9a25efd1e7
511111103707,unknown,UNKNOWN,Glaceau vitaminwater zero,,GLACEAU VITAMINWATER ZERO,5332f762e4b03c9a25efd11e,Cpgs,5332f5ebe4b03c9a25efd0a8
511111215059,Baking,BAKING,test brand @1595340050104,,TEST BRAND @1595340050104,5f16f512be37ce2b30061e1e,Cogs,5f16f512be37ce2b30061e1d
511111505877,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Lucky Charms®,0.0,LUCKY CHARMS,5daf2baea60b87376833e359,Cogs,5332f5f3e4b03c9a25efd0ae
511111802402,Grocery,GROCERY,Back to Nature Meals,0.0,BACK TO NATURE DINNERS,57d95741e4b0ac389136a2b1,Cogs,559c2234e4b06aca36af13c6
511111503460,unknown,UNKNOWN,Budweiser Select 55,,BUDWEISER SELECT 55,5332f7b2e4b03c9a25efd13f,Cpgs,5332f7a7e4b03c9a25efd134
511111615378,Baking,BAKING,test brand @1597350074366,,TEST BRANDCODE @1597350074366,5f35a0babe37ce6853cff200,Cogs,5f35a0babe37ce6853cff1fd
511111302780,unknown,UNKNOWN,Cedar Crest,,CEDAR CREST,537b7ec2892471241348d70a,Cpgs,537b7ec2892471241348d709
511111317876,Baking,BAKING,test brand @1606765578747,0.0,TEST BRANDCODE @1606765578747,5fc54c0abe37ce1911dbb3b3,Cogs,5fc54c0abe37ce1911dbb3b1
511111305125,Magazines,MAGAZINES,Rachael Ray Everyday,,511111305125,5d642d65a3a018514994f42d,Cogs,5d5d4fd16d5f3b23d1bc7905
511111117797,Grocery,GROCERY,Grandma Sycamore,0.0,GRANDMA SYCAMORE,5fb829c0be37ce522e165ce4,Cogs,5fb6b608be37ce522e165cb9
511111106364,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Mermaid Cereal,,MERMAID CEREAL,5dc2db051dda2c0ad7da64b0,Cogs,5332f5f3e4b03c9a25efd0ae
511111915355,Baking,BAKING,test brand @1597350074236,,TEST BRANDCODE @1597350074237,5f35a0babe37ce6853cff1fe,Cogs,5f35a0babe37ce6853cff1fd
511111803959,Beverages,BEVERAGES,Aquafina,0.0,AQUAFINA,5332f5fde4b03c9a25efd0bc,Cogs,5332f5fbe4b03c9a25efd0ba
511111705512,Beverages,BEVERAGES,SoBe Drinks,, SOBE,5d66e20b6d5f3b6188d4f055,Cogs,5332f5fbe4b03c9a25efd0ba
511111103219,unknown,UNKNOWN,Rice Krispies,,RICE KRISPIES,5332f9f4e4b03c9a25efd1ca,Cpgs,5332f5f2e4b03c9a25efd0aa
511111905240,Magazines,MAGAZINES,Kitchen and Baths,,511111905240,5d6594a2a3a018514994f434,Cogs,5d5d4fd16d5f3b23d1bc7905
511111016625,Baking,BAKING,test brand @1599849713825,,TEST BRANDCODE @1599849713825,5f5bc4f1be37ce17125ac0ec,Cogs,5f5bc4f1be37ce17125ac0e8
511111802631,unknown,UNKNOWN,Sunkist,,SUNKIST,55b630d3e4b0d8e685c1421e,Cogs,55b62995e4b0d8e685c14213
511111004400,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Campbell's Dinner Sauces,0.0,CAMPBELLS DINNER SAUCES ,5ab154eae4b0915382df7620,Cogs,5a734034e4b0d58f376be874
511111602606,unknown,UNKNOWN,Squirt,,SQUIRT,55b630ece4b0d8e685c14221,Cogs,55b62995e4b0d8e685c14213
511111304821,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Wild Style Sauce,,WILD STYLE,5cdad1daca6a4c76f3f8c515,Cogs,559c2234e4b06aca36af13c6
511111300861,Personal Care,PERSONAL_CARE,DOVE,0.0,DOVE BODY,592486bee410d61fcea3d128,Cogs,5332f5f6e4b03c9a25efd0b4
511111916888,Baking,BAKING,test brand @1601939012949,,TEST BRANDCODE @1601939012950,5f7ba645be37ce23081c528a,Cogs,5f7ba644be37ce23081c5289
511111015307,Baking,BAKING,test brand @1597342520238,,TEST BRANDCODE @1597342520238,5f358338be37ce443bf9d559,Cogs,5f358338be37ce443bf9d557
511111616184,Baking,BAKING,test brand @1598639353768,,TEST BRAND @1598639353768,5f494cf904db711dd8fe87f0,Cogs,5f494cf904db711dd8fe87ef
511111602323,Frozen,FROZEN,Smart Ones,0.0,WEIGHT WATCHERS SMART ONES,57d96124e4b0ac389136a2b9,Cogs,559c2234e4b06aca36af13c6
511111805625,Health & Wellness,HEALTH_AND_WELLNESS,ALEVE® LIQUID GELS,,ALEVE LIQUID GELS,5da60696a60b87376833e34c,Cogs,53e10d6368abd3c7065097cc
511111603924,unknown,UNKNOWN,Lipton,,LIPTON,5332f603e4b03c9a25efd0bf,Cpgs,53e10d6368abd3c7065097cc
511111200963,Snacks,SNACKS,SANTITAS Tortilla Chips,,SANTITAS,591325cde4b0cddf4ebb6a69,Cogs,5332f5fbe4b03c9a25efd0ba
511111204879,Dairy,DAIRY,Fruit Love Spoonable Smoothies,,FRUIT LOVE,5d4880ca6d5f3b105d1bc8dc,Cogs,559c2234e4b06aca36af13c6
511111301462,Beverages,BEVERAGES,Tropicana,0.0,TROPICANA,585a9744e4b03e62d1ce0e98,Cogs,5332f5fbe4b03c9a25efd0ba
511111001553,unknown,UNKNOWN,Sabra,,SABRA,585a96fbe4b03e62d1ce0e8e,Cpgs,53e10d6368abd3c7065097cc
511111106081,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Raisin Nut Bran,,RAISIN NUT BRAN,5daf68751dda2c3e1416ae9c,Cogs,5332f5f3e4b03c9a25efd0ae
511111405696,Health & Wellness,HEALTH_AND_WELLNESS,Bayer® ASPRIN EXTRA STRENGTH ,,511111405696,5da607daa60b87376833e350,Cogs,53e10d6368abd3c7065097cc
511111503255,unknown,UNKNOWN,Corn Flakes,,CORN FLAKES,5332f9f1e4b03c9a25efd1c5,Cpgs,5332f5f2e4b03c9a25efd0aa
511111901143,Dairy,DAIRY,Velveeta,0.0,VELVEETA,5887a28ae4b02187f85cdad6,Cogs,559c2234e4b06aca36af13c6
511111400837,Frozen,FROZEN,GOOD HUMOR,0.0,GOOD HUMOR,592486bee410d61fcea3d12b,Cogs,5332f5f6e4b03c9a25efd0b4
511111804277,Breakfast & Cereal,BREAKFAST_AND_CEREAL,JUST CRACK AN EGG Scramble Kit,0.0,JUST CRACK AN EGG,5aa1b53ae4b086c8aad5e097,Cogs,559c2234e4b06aca36af13c6
511111917274,Baking,BAKING,test brand @1604946244789,0.0,TEST BRANDCODE @1604946244789,5fa98944be37ce239d107101,Cogs,5fa98944be37ce239d1070ff
511111305071,Magazines,MAGAZINES,MARTHA STEWART LIVING MAGAZINE,0.0,511111305071,5d6417f56d5f3b23d1bc790d,Cogs,5d5d4fd16d5f3b23d1bc7905
511111100850,Personal Care,PERSONAL_CARE,DOVE MEN+CARE,0.0,,592486bee410d61fcea3d129,Cogs,5332f5f6e4b03c9a25efd0b4
511111701064,Grocery,GROCERY,Cracker Barrel Macaroni & Cheese Dinners,0.0,,588ba0f5e4b02187f85cdade,Cogs,559c2234e4b06aca36af13c6
511111316329,Baking,BAKING,test brand @1598813526618,,TEST BRANDCODE @1598813526618,5f4bf556be37ce0b4491554a,Cogs,5f4bf556be37ce0b44915549
511111716877,Baking,BAKING,test brand @1601659135935,,TEST BRAND @1601659135935,5f7760ffbe37ce1d26d7b7a9,Cogs,5f7760ffbe37ce1d26d7b7a8
511111503972,Beverages,BEVERAGES,Pepsi,0.0,PEPSI,5332f5fbe4b03c9a25efd0b9,Cpgs,5332f5fbe4b03c9a25efd0ba
511111705888,Snacks,SNACKS,Mott's® Fruit Snacks,,MOTT'S,5daf2e2a1dda2c3e1416ae92,Cogs,5332f5f3e4b03c9a25efd0ae
511111503187,unknown,UNKNOWN,Corn Pops,,CORN POPS,5332f9fde4b03c9a25efd1ce,Cpgs,5332f5f2e4b03c9a25efd0aa
511111604242,Snacks,SNACKS,Riberhus,0.0,RIBERHUS,5a8f6461e4b02d0314ffa208,Cogs,5a734034e4b0d58f376be874
511111601234,Snacks,SNACKS,Hershey's Pudding,0.0,HERSHEY'S PUDDING,58861d07e4b02187f85cdacd,Cogs,559c2234e4b06aca36af13c6
511111716433,Baking,BAKING,test brand @1599097538394,,TEST BRANDCODE @1599097538395,5f504ac2be37ce0b793c9412,Cogs,5f504ac2be37ce0b793c9411
511111003526,unknown,UNKNOWN,Busch,,BUSCH,5332f7aae4b03c9a25efd139,Cpgs,5332f7a7e4b03c9a25efd134
511111802846,unknown,UNKNOWN,Digiorno,,DIGIORNO,53501d29b9237fd7718f9e16,Cpgs,5332fa58e4b03c9a25efd215
511111218067,Baking,BAKING,test brand @1607636368260,0.0,TEST BRANDCODE @1607636368260,5fd29590be37ce38bbbefb27,Cogs,5fd29590be37ce38bbbefb25
511111604754,Baby,BABY,GO & GROW,,GO & GROW,5c49d4c5315a247b580d50fb,Cogs,59b96571e4b0bf7c7980588b
511111115205,Baking,BAKING,test brand @1595968943087,,TEST BRANDCODE @1595968943087,5f208dafbe37ce7958c59524,Cogs,5f208daebe37ce7958c59520
511111000884,Dairy,DAIRY,COUNTRY CROCK,,COUNTRY CROCK,592486bde410d61fcea3d126,Cogs,53e10d6368abd3c7065097cc
511111601517,Snacks,SNACKS,Stacy's,,STACY'S,585a971ae4b03e62d1ce0e93,Cogs,5332f5fbe4b03c9a25efd0ba
511111703549,unknown,UNKNOWN,Budweiser Select,,BUDWEISER SELECT,5332f7a9e4b03c9a25efd137,Cpgs,5332f7a7e4b03c9a25efd134
511111100348,Condiments & Sauces,CONDIMENTS_AND_SAUCES,MR. YOSHIDA'S,0.0,MR. YOSHIDA'S,5a5d1e5fe4b06ba572cf249d,Cogs,559c2234e4b06aca36af13c6
511111203605,unknown,UNKNOWN,Bisquick,,BISQUICK,5332f77de4b03c9a25efd12b,Cpgs,5332f5f3e4b03c9a25efd0ae
511111902300,unknown,UNKNOWN,Austin,,AUSTIN,57dd5a50e4b0ac389136a2d9,Cpgs,53e10d6368abd3c7065097cc
511111517238,Candy & Sweets,CANDY_AND_SWEETS,test brand @1604437352151,0.0,TEST BRANDCODE @1604437352151,5fa1c568be37ce402c4618f4,Cogs,5332fa12e4b03c9a25efd1e7
511111616306,Baking,BAKING,test brand @1598716512038,,TEST BRAND @1598716512038,5f4a7a60be37ce2d95e65cad,Cogs,5f4a7a60be37ce2d95e65cac
511111415138,Baking,BAKING,test brand @1595531348410,,TEST BRANDCODE @1595531348410,5f19e054be37ce33f74a1671,Cogs,5f19e054be37ce33f74a166e
511111018100,Baking,BAKING,test brand @1607636369580,0.0,TEST BRAND @1607636369580,5fd29591be37ce38bbbefb2c,Cogs,5fd29591be37ce38bbbefb2b
511111902973,unknown,UNKNOWN,Barq's,,BARQ'S,5332fa7ae4b03c9a25efd228,Cpgs,5332f5ebe4b03c9a25efd0a8
511111015819,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598296705444,,TEST BRANDCODE @1598296705444,5f441281be37ce5dbe9b7c82,Cogs,5332fa12e4b03c9a25efd1e7
511111702016,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Lea & Perrins,0.0,LEA & PERRINS,57ebc158e4b0ac389136a341,Cogs,559c2234e4b06aca36af13c6
511111203049,unknown,UNKNOWN,Caffeine-free Diet Coke,,CAFFEINE-FREE DIET COKE,5332fa73e4b03c9a25efd21d,Cpgs,5332f5ebe4b03c9a25efd0a8
511111302131,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Heinz,0.0,HEINZ,57ebc009e4b0ac389136a334,Cogs,559c2234e4b06aca36af13c6
511111017387,Grocery,GROCERY,Sara Lee,0.0,SARA LEE ,5fb6b695be37ce522e165cba,Cogs,5fb6b608be37ce522e165cb9
511111017011,Baking,BAKING,test brand @1602694015481,,TEST BRANDCODE @1602694015481,5f872b7fbe37ce66db5dd977,Cogs,5f872b7fbe37ce66db5dd975
511111400325,Grocery,GROCERY,OVEN FRY,0.0,OVEN FRY,5a5d1e8fe4b06ba572cf249e,Cogs,559c2234e4b06aca36af13c6
511111505204,unknown,UNKNOWN,BETTY CROCKER SPECIAL EDITION MAGAZINE,,BETTY CROCKER SPECIAL EDITION MAGAZINE,5d658fde6d5f3b23d1bc7913,Cogs,53e10d6368abd3c7065097cc
511111016298,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598716510157,,TEST BRANDCODE @1598716510157,5f4a7a5ebe37ce2d95e65ca4,Cogs,5332fa12e4b03c9a25efd1e7
511111602484,unknown,UNKNOWN,Skol,,SKOL,57c08268e4b0718ff5fcb035,Cpgs,5332f7a7e4b03c9a25efd134
511111300144,Beer Wine Spirits,BEER_WINE_SPIRITS,Two Hats,,TWO HATS,5a5d2856e4b0db471c2d0430,Cogs,5332f709e4b03c9a25efd0f1
511111000952,Beverages,BEVERAGES,Starbucks Ready-To-Drink Beverages,0.0,STARBUCKS BOTTLED DRINKS,591b7682e4b0cddf4ebb6a6a,Cogs,5332f5fbe4b03c9a25efd0ba
511111601722,Snacks,SNACKS,Fritos,1.0,FRITOS,585a965be4b03e62d1ce0e7c,Cogs,5332f5fbe4b03c9a25efd0ba
511111701620,Grocery,GROCERY,Pasta Roni,,PASTA RONI,585a96c2e4b03e62d1ce0e87,Cogs,5332f5fbe4b03c9a25efd0ba
511111702665,Beverages,BEVERAGES,7 up,1.0,BRAND CODE,55b6309ce4b0d8e685c1421b,Cogs,55b62995e4b0d8e685c14213
511111604969,Magazines,MAGAZINES,Allrecipes Magazine,,ALLRECIPES,5d641257a3a018514994f425,Cogs,5d5d4fd16d5f3b23d1bc7905
511111504061,Grocery,GROCERY,1_KRAFT Hockeyville,,1_KRAFT HOCKEYVILLE,5a7e0c1ae4b0782f27c68d4e,Cogs,53e10d6368abd3c7065097cc
511111117919,Baking,BAKING,test brand @1606765591455,0.0,TEST BRAND @1606765591455,5fc54c17be37ce1911dbb3b8,Cogs,5fc54c17be37ce1911dbb3b7
511111504290,Beverages,BEVERAGES,V8V Fusion,0.0,V8 V FUSION ,5ab130e2e4b0915382df7619,Cogs,5a734034e4b0d58f376be874
511111916444,Baking,BAKING,test brand @1599097538537,,TEST BRANDCODE @1599097538537,5f504ac2be37ce0b793c9413,Cogs,5f504ac2be37ce0b793c9411
511111705390,Beverages,BEVERAGES,H2OH! Sparkling Water,,H20H,5d66dbf36d5f3b6188d4f04d,Cogs,5332f5fbe4b03c9a25efd0ba
511111603368,Beer Wine Spirits,BEER_WINE_SPIRITS,Miller Genuine Draft,0.0,MILLER GENUINE DRAFT,5332f7f0e4b03c9a25efd160,Cogs,5332f709e4b03c9a25efd0f1
511111817093,Baking,BAKING,test brand @1603760319814,,TEST BRANDCODE @1603760319814,5f9770bfbe37ce03d08a2d87,Cogs,5f9770bfbe37ce03d08a2d83
511111703266,unknown,UNKNOWN,Special K,,SPECIAL K,5332f9f1e4b03c9a25efd1c4,Cpgs,5332f5f2e4b03c9a25efd0aa
511111203551,unknown,UNKNOWN,Busch Light,,BUSCH LIGHT,5332f7a8e4b03c9a25efd136,Cpgs,5332f7a7e4b03c9a25efd134
511111504900,Grocery,GROCERY,Amazing Grains,,AMAZING GRAINS,5d5abca1a3a018514994f421,Cogs,559c2234e4b06aca36af13c6
